tranche,file,sha256,bytes,pages,source,origin,level,result,code,ms,out_bytes,verified
safedocs,0800-0800611.pdf,19d662d0e35ae34e2da1cb7b65cdc654d4e86cc2e03ee2cd2392165884d7376a,71454,8,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800611.pdf,2b,converted,,28,80484,
safedocs,0800-0800613.pdf,19d6634766be7166d273ad656a36c5b5a0f40d2933fa240af6cd40b4549c4e67,240927,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800613.pdf,2b,converted,,46,672115,
safedocs,0800-0800614.pdf,19d666a4c9a5769988e83b5d077ae185f6277060ea0c3ce82438e9844441661b,18403,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800614.pdf,2b,converted,,22,28617,pass
safedocs,0800-0800616.pdf,19d6670d7bb0166000a841f1be3a3283cd2ac23534065dac955af80413e6bd4c,460159,5,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800616.pdf,2b,converted,,80,472775,
safedocs,0800-0800617.pdf,19d66b7f944a2e3e8ce180514cfe5086d1a60633fc2a0d73684100ae71b1dd1d,488968,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800617.pdf,2b,converted,,82,474519,
safedocs,0800-0800618.pdf,19d66c81a90467525ce57eda7b49dcf5059c680d89030c5435caa6e74764357b,356687,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800618.pdf,2b,converted,,51,804536,
safedocs,0800-0800619.pdf,19d66d999cbaecc00c8827d586921f79e657d30218782492eb6e364d8310fb73,154330,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800619.pdf,2b,converted,,76,810444,
safedocs,0800-0800622.pdf,19d676c81f57b232773f36b054d966ed4df5933909bfc3ee6d1c13929aeef624,14511,3,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800622.pdf,2b,converted,,57,804341,
safedocs,0800-0800623.pdf,19d678074cb5206759b861b8fe3343d61405bd2b054ce098ada0ecfd25d8fe51,189694,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800623.pdf,2b,converted,,76,698876,
safedocs,0800-0800625.pdf,19d6841e17c037c1608f6d92e7c4a5969c1151da75639dfe148a5503893903bc,185427,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800625.pdf,2b,converted,,73,701915,
safedocs,0800-0800627.pdf,19d6884167f064c0c5a0fca58486a7e3cf76e0d8b3c6aec295df1ea7c0e05e12,274341,14,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800627.pdf,2b,converted,,112,641628,
safedocs,0800-0800629.pdf,19d68ca409d585975d8f84056282b3289087a4735870bfc6be8b06158af2ed6c,404158,7,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800629.pdf,2b,converted,,61,809304,
safedocs,0800-0800630.pdf,19d68d4e6e9e40932a955ae9f006fc3645e63b2bd6303c83f947bb3210ed9b54,119464,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800630.pdf,2b,converted,,33,125789,pass
safedocs,0800-0800631.pdf,19d68f8f809e4264012c2c3af1843f1b41401882f1e9091d7d32fcc7bc0d6f1a,451168,3,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800631.pdf,2b,converted,,35,845226,
safedocs,0800-0800632.pdf,19d68ff905b6780a3c093cbf63fe13b53d606d92a95e4fb0f20ccbc658b7db03,73808,32,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800632.pdf,2b,converted,,68,643723,
safedocs,0800-0800634.pdf,19d692a915ae79fa4723f039e11044e2fe747a3eea215ad8a0ec1bb2f3547bd3,326362,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800634.pdf,2b,converted,,153,330244,
safedocs,0800-0800638.pdf,19d698a135f54d09f805e72902bd1b6d424f8d0d9089385e0c7e03249e15c0e4,110419,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800638.pdf,2b,converted,,33,117503,
safedocs,0800-0800640.pdf,19d69eac4f5dd071e272d89c01b306dd4598fe082c0fc7a6fe10b2a679d4c2af,169654,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800640.pdf,2b,converted,,53,422602,
safedocs,0800-0800641.pdf,19d6a2744000ac6511af0e670196355d58db8753a4c1f9806512b6ccb9d4d287,96180,7,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800641.pdf,2b,converted,,47,562869,
safedocs,0800-0800643.pdf,19d6a508ad7f2020778a9c7e0a2b751feb97744f851dbc467b29380ae1bfc00e,243877,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800643.pdf,2b,converted,,104,255140,
safedocs,0800-0800644.pdf,19d6a65369eaff600e2a6197a64dfa388c9162b635e225dda3a831f8743a15b0,83419,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800644.pdf,2b,converted,,11,94751,
safedocs,0800-0800645.pdf,19d6a9d6908dda3b94de112e8e47d12a556bcb784a6ba573521e9966f353463a,3469,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800645.pdf,2b,converted,,41,654754,
safedocs,0800-0800648.pdf,19d6ab084e83b2e101f14b8b1f40e6224e75e1b9dc346b2d76424ea9e2af835c,212490,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800648.pdf,2b,converted,,41,349092,pass
safedocs,0800-0800649.pdf,19d6adbffc5b2486a82acd253d2840c676c65ff44ec548aa5080b67272c8172b,101145,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800649.pdf,2b,converted,,45,227650,
safedocs,0800-0800650.pdf,19d6aeb1303a84927667fc5af2561d0a7419451df4acf98db015478923ec4a9c,120420,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800650.pdf,2b,converted,,23,125574,
safedocs,0800-0800651.pdf,19d6af0e88d1a960793ef2a31a2340105b84c969841bb6954808545a05b71e43,63147,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800651.pdf,2b,converted,,45,444805,
safedocs,0800-0800652.pdf,19d6af23626868c2aea70b793b67e36f6dd6b279879645917e5cfd1fb96d4d57,436276,3,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800652.pdf,2b,converted,,107,1213593,
safedocs,0800-0800653.pdf,19d6b311486146a7d6c507dd1e701a11f7d2e9ae3fc0b4c874b9d0ad78e445b1,10128,7,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800653.pdf,2b,converted,,31,280991,
safedocs,0800-0800654.pdf,19d6b399e92b06dbdf2d68411d66662d732d1bf8c7853db0118b286c190e71e5,112893,3,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800654.pdf,2b,converted,,65,643950,
safedocs,0800-0800656.pdf,19d6b59db5adaa7bb4b201eaa86f9bce060bbc24e4bab9a22da4772d49092c0b,361100,7,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800656.pdf,2b,converted,,124,870532,
safedocs,0800-0800657.pdf,19d6b8c1e8b6f20179876a1353cb2a8ffe8a68501c93a156a1c3883dc8fbc86d,75139,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800657.pdf,2b,converted,,16,209628,
safedocs,0800-0800661.pdf,19d6c1029b6fc649dd5d9affb204e69649057fa22a06bec7de50970b18265271,482482,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800661.pdf,2b,converted,,37,485840,
safedocs,0800-0800662.pdf,19d6c3ba3d61594652ccee699b963aa4c6e7aa465f093404df0463a546a744f6,170230,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800662.pdf,2b,converted,,36,162646,pass
safedocs,0800-0800663.pdf,19d6c5f7160402822d31920ede4cc7b0c8c370cb42362669e5015553b1dc4835,83184,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800663.pdf,2b,converted,,36,59025,
safedocs,0800-0800664.pdf,19d6c60bb45e224c76f2c6dbf8cdc7da3579e9ec204995a7bac00904513c6ad4,232778,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800664.pdf,2b,converted,,212,734602,
safedocs,0800-0800665.pdf,19d6c611d3a7db16e2a4b61e5345c5efb83d94bf8a001497cf2f9ee3a05dc39d,95125,13,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800665.pdf,2b,converted,,53,569871,
safedocs,0800-0800666.pdf,19d6c6d756f8768b943e3b70e5d38bb7773bc2d09869e326e97ea01eacdaacc4,22915,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800666.pdf,2b,converted,,22,154179,
safedocs,0800-0800667.pdf,19d6c9ba903cae6f30f3197fe841fb13c58bb6dbb68da0808dc26088ad5db5a3,345653,20,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800667.pdf,2b,converted,,304,325196,
safedocs,0800-0800668.pdf,19d6ca74bd0dbe32f8fe6432b2a67a83caff2729b86e2995964f6aaa5a61484a,13324,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800668.pdf,2b,converted,,298,1025249,
safedocs,0800-0800669.pdf,19d6cbd667fd0fbf25a401631b3d411484d482e22eaeb772af07b420a1bca47b,194131,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800669.pdf,2b,converted,,44,677652,
safedocs,0800-0800673.pdf,19d6d193b7cc38ecd8be8a8f8842c3ab8877f067bb9c0f9c6a5402f1c1beaca7,217788,6,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800673.pdf,2b,converted,,86,869596,
safedocs,0800-0800674.pdf,19d6d24d710dec3b75fd265970699fffa51b90604ea3cc6f07e595de52dfeefb,17975,5,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800674.pdf,2b,converted,,62,774634,
safedocs,0800-0800675.pdf,19d6d2c9e7a1bda331af6dadde453e6ac8f76bfde8311f3aff7a47441aea0e67,148313,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800675.pdf,2b,converted,,57,98037,pass
safedocs,0800-0800676.pdf,19d6d4f86ab4086bc3391617c32eb2278c5b7ac05c2ed7c430de5ea225f77aaa,19822,6,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800676.pdf,2b,converted,,419,2536850,
safedocs,0800-0800678.pdf,19d6d51049808c6b694915edd62bc5124b2444a36fe7601a263b3c89d88233f9,115325,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800678.pdf,2b,converted,,53,592294,
safedocs,0800-0800679.pdf,19d6d699f88f6b516c676211d8bc0b37fe9a7de9cbf1748e958c8002d0028497,66658,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800679.pdf,2b,converted,,38,314414,
safedocs,0800-0800681.pdf,19d6dba3c2ecafa650d4d33965f1aaa5ded74d54f96fa9400396600d39424179,107513,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800681.pdf,2b,converted,,67,639883,
safedocs,0800-0800684.pdf,19d6e198027d0f36b6f4227e3f4ce1b06d38549dfc940d91008826af26a85c88,40365,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800684.pdf,2b,converted,,29,49601,
safedocs,0800-0800685.pdf,19d6e28480e0e0d79a82165e96a7c29f5b259af634858b3e23576d9c82d681c3,31615,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800685.pdf,2b,converted,,26,36803,
safedocs,0800-0800687.pdf,19d6e8fe6e46e512c5b891aca3408f6ee2c0d9b53e8a9f80219a8ab2be9e5200,295192,5,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800687.pdf,2b,converted,,121,961302,
safedocs,0800-0800691.pdf,19d6f681c87610e5c566be1844c862c04d0d9c8b5f73cbeb7cfe5d336b0e343f,485687,10,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800691.pdf,2b,converted,,83,655455,
safedocs,0800-0800692.pdf,19d6fc0e2491569494767b48810a6487c99c7364613701bcf593da09b05bee0c,91073,5,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800692.pdf,2b,converted,,34,473289,
safedocs,0800-0800694.pdf,19d6fde36e2871f19b426e34153896de11398231e3833e95d5a78ac3c5bf1316,5783,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800694.pdf,2b,converted,,24,275574,pass
safedocs,0800-0800696.pdf,19d7003f42653ca754d24ba8d1999f074a4bb4fc789d5ce3f14d5746768a6d87,206036,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800696.pdf,2b,converted,,66,584542,
safedocs,0800-0800697.pdf,19d704a5d2e1d669dd999d10cb5ed904d70d47e5d379053dfb8bbf6d8467027a,315198,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800697.pdf,2b,converted,,28,573992,
safedocs,0800-0800698.pdf,19d705d34f5f033ce0adffd1ed8aca863f854f454319d800e972f03037a08dd6,135328,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800698.pdf,2b,converted,,35,126688,
safedocs,0800-0800699.pdf,19d706cd5fb5c15a09cd2029e9c1e521921fbea3039b18c0dd23ff996f6aa916,513333,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800699.pdf,2b,converted,,14,520885,
safedocs,0800-0800700.pdf,19d7081ac12f5ebb1764c2a4de7a309b5a88c836b1ac27eaabd3203a47036d82,100942,3,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800700.pdf,2b,converted,,23,103568,
safedocs,0800-0800701.pdf,19d709bc1b0103193327fa8e42bcc92db3a88d28aca3c5ec329111fe3c5f5661,15329,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800701.pdf,2b,converted,,582,2912029,
safedocs,0800-0800703.pdf,19d70f53054b31621d299530896f038052ccf87496626cef45a1ae21f297e563,160868,63,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800703.pdf,2b,converted,,98,1141149,
