tranche,file,sha256,bytes,source,origin
safedocs,0320-0320373.pdf,0a5d34041e92f41b938b574f03a23e62604a81fd802fdffdb7329bd2a22ef636,232715,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320373.pdf
safedocs,0320-0320376.pdf,0a5d3caa7da812295e1b758b97a7b289eefe73bd78274d8588086c921071ef52,125397,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320376.pdf
safedocs,0320-0320377.pdf,0a5d3d53c661c6d1e14c6fcce2a123694971e032ce0760b6abba9f58530d3b74,12094,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320377.pdf
safedocs,0320-0320378.pdf,0a5d43ba7cf2d46a2a7575392b14134cc2d827f0d918e002c75b47ee696496fd,294776,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320378.pdf
safedocs,0320-0320379.pdf,0a5d43c06c06206835dc2255e70db99c84dfd9fd46f8ea6f8479fb2f0a5d5cef,1202,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320379.pdf
safedocs,0320-0320380.pdf,0a5d44821617d30c9c81314a42ed9604a8771c00c58dba6ab842bc97a015cc1d,362208,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320380.pdf
safedocs,0320-0320381.pdf,0a5d48b32c2fe7c3752856a2d57ea34f0ba699002e2c8285d33a09322d5ebbb8,173780,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320381.pdf
safedocs,0320-0320382.pdf,0a5d494b9e85a86ba9846382d39652724c652861637002ea8b1fc29c6fb2c11f,130405,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320382.pdf
safedocs,0320-0320383.pdf,0a5d49a3e45ea68d4472d65a6aef1b718b4c384569996706bc0bceaaf6852fbb,145910,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320383.pdf
safedocs,0320-0320384.pdf,0a5d4da0051d2b0078a71f6f5954538e6da7aac9a16b916e0acb8de8dd9bbd46,366030,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320384.pdf
safedocs,0320-0320385.pdf,0a5d4f5631e7bf5a2d06eb4f6701618d50cb697ac5a4eaf6ccad141a7fb792ce,10368,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320385.pdf
safedocs,0320-0320386.pdf,0a5d52bf9209588028778918d5094426db883decad1aeb70edcbeb2f30ebf6af,58886,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320386.pdf
safedocs,0320-0320389.pdf,0a5d5d3a9296f0cfd8a5b3232486d429adfe31b0171983858a5ac8645ebb06cb,217193,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320389.pdf
safedocs,0320-0320390.pdf,0a5d5d85ad8af0a18eab8e9d9a67f1694dd8a9019530b8798a455c2f78fc4a07,235291,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320390.pdf
safedocs,0320-0320391.pdf,0a5d60d5653d3eb488fac3d309daa813089797adeb50e2287fe0d69d68ac56e5,208724,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320391.pdf
safedocs,0320-0320393.pdf,0a5d629d20764e4cbfaad67072dce14731190269188276f78cff54eeb70c1b2b,108977,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320393.pdf
safedocs,0320-0320394.pdf,0a5d651721e3706387cd6878ae21c2d83764956059dfded2d1c5761c77e452ef,84475,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320394.pdf
safedocs,0320-0320395.pdf,0a5d665c082b1fdc441bba2e127ce212e3bccefb1b16b4c18de91e56800b0197,120214,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320395.pdf
safedocs,0320-0320396.pdf,0a5d6849411f4e09e5b297ada5692972f2b8bd952d047234bd4465f3efd936d8,460090,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320396.pdf
safedocs,0320-0320397.pdf,0a5d6be89f2e45382f2c7fb5148279a2287e5ca9fcfa2ae745523e6f1f886cd0,326691,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320397.pdf
safedocs,0320-0320398.pdf,0a5d6d991a6fca8591d083cbed3d27a360e168267bc2474c3e6f30da2c74ebd1,515763,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320398.pdf
safedocs,0320-0320399.pdf,0a5d6e0abf572468bab391f44d2e96c3f763fd68a975dcd1a5e3cb68975187b5,66333,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320399.pdf
safedocs,0320-0320400.pdf,0a5d707fc5805ff22716c9ff0347819a678f9be3291d3cc407d6f003cf18d901,17539,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320400.pdf
safedocs,0320-0320401.pdf,0a5d7196ab2cecdc57f2dc876eb433618fcd0440f5f3aec9dda933c5620a2d80,383656,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320401.pdf
safedocs,0320-0320402.pdf,0a5d7526daaa3db078a899938f90f87f50ce7847ce8280d4a2a2c474c6596747,314189,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320402.pdf
safedocs,0320-0320403.pdf,0a5d75467e92b8b5901c8794383292c9d80b88e7c577b1476ddae62e8cb11f3c,80093,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320403.pdf
safedocs,0320-0320404.pdf,0a5d77942a843f345a31ac657292e2801641dba9aa45b317b121a612663ee60e,423601,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320404.pdf
safedocs,0320-0320405.pdf,0a5d77cf74177566b4ecdf128fe4abb497aa7616300641609f5ca5b8fca44013,38444,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320405.pdf
safedocs,0320-0320406.pdf,0a5d7bba27b0bf6a67f7b293cb782652fff3973300b1561c2086e31bb3ef9b77,31862,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320406.pdf
safedocs,0320-0320407.pdf,0a5d7da18dc104c1a06dc68cd2eefa62373f0a1b3ad72a934291584e5eef2105,22534,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320407.pdf
safedocs,0320-0320408.pdf,0a5d7f80703f05ddbda363aec933318889dfb50eadd531fef687dc9c8a92b4f3,479465,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320408.pdf
safedocs,0320-0320409.pdf,0a5d7fddf742274405b26923416aa2373936e22298f2ba4b40e1b5cb1e6b79d0,65238,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320409.pdf
safedocs,0320-0320411.pdf,0a5d8411561c29739a5d8c385a118e1f072e7e75c54e8fe0ddb9f0b4212322db,67785,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320411.pdf
safedocs,0320-0320412.pdf,0a5d85848403b6aec12369a8a6dafc9307de5ba5ece457a56afc94d50f9ab9e8,24547,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320412.pdf
safedocs,0320-0320413.pdf,0a5d89775b2c7099135d68854bd9eea70b530849fb0b66395ed3f3bad45e2f8c,92034,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320413.pdf
safedocs,0320-0320418.pdf,0a5d8f68ac258033df761a491d83bf7bf06a2ed43698159585dbf7cbb9c5499c,60457,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320418.pdf
safedocs,0320-0320422.pdf,0a5d93a5ca80ca2e362e36ffbee5fdbd54f4c3e46f700cd7a9cf6831b66d8cc2,115618,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320422.pdf
safedocs,0320-0320423.pdf,0a5d96646b24c28fcc0458f4e61633c0af1a72ea13611f852084669be81017b7,149526,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320423.pdf
safedocs,0320-0320424.pdf,0a5d979c0a89643202a3c8b8d71c1ac7adb23f75d7b1fba942026425a4646518,10780,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320424.pdf
safedocs,0320-0320426.pdf,0a5d98559e4ebebc17ca0ac385e225b1eddcd91fc0a25b50b238a82a8ab02a12,66571,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320426.pdf
safedocs,0320-0320427.pdf,0a5d98720d9691ca765a3f82cb8a62250a48b696fcbf4f8061fb042cdc8978af,184483,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320427.pdf
safedocs,0320-0320430.pdf,0a5d9d705a132cf6838b9132942818ffb4fabdf7fad4f673d01971eaa8402f97,390403,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320430.pdf
safedocs,0320-0320432.pdf,0a5daddfd89293066fa8e0150b01d1dfa243140a58987ad614c2515c56d2ed50,138268,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320432.pdf
safedocs,0320-0320433.pdf,0a5daf94e9f4b0ac8f8119570937bc210be809b0c4a107a1873987c5cf7e0b5f,82562,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320433.pdf
safedocs,0320-0320435.pdf,0a5dbb5739ed5882b422d09e73cc8b0bb49b80c27e29499b9e7c7b46e14e6f38,66932,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320435.pdf
safedocs,0320-0320436.pdf,0a5dbf3ad8ae3fc4f5d1ba90e2b11e004a79d6c8edc3718e0db5ea4e0d70cee4,159788,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320436.pdf
safedocs,0320-0320437.pdf,0a5dc094c653de116af6307e57958a9a9657f30fa78f5ddd3aae2d9fe0e02b6e,95659,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320437.pdf
safedocs,0320-0320438.pdf,0a5dc2acb74b5652544a3b36ca10c37d40d63cfe5804ec4167a4858e51804392,139187,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320438.pdf
safedocs,0320-0320440.pdf,0a5dc3599c6d6a381ee031aed2aa216730d3bec49522626249de3e334e9eba1e,104118,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320440.pdf
safedocs,0320-0320441.pdf,0a5dc378ec6b22974123b09ac9340cf7b6fe95ab30683275ce019da46e80fc7d,106535,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320441.pdf
safedocs,0320-0320442.pdf,0a5dc3bb1677448290a9aac23a5370b893da50cdd17ec88560187b6d13150d76,149499,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320442.pdf
safedocs,0320-0320443.pdf,0a5dc44a589f153c5cd65d70bdc15007294d47a24602be8e174c7ef7eba0d225,116479,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320443.pdf
safedocs,0320-0320444.pdf,0a5dc53e2e0e6c5e11efe96a0cc35d95798820baf6a3b7224c2df4f1647d9a86,161973,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320444.pdf
safedocs,0320-0320445.pdf,0a5dc639a8db21d2df3c57d1153782786a22f81f24262b9610fbd9106d5160bb,61837,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320445.pdf
safedocs,0320-0320446.pdf,0a5dc8a7f89dd51ec2451bb6828836d7a7183e8a4e439e165569a68501cf4a79,98483,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320446.pdf
safedocs,0320-0320447.pdf,0a5dc958c967c5948d1347d737e97f70340e98e7be808103ec217f34d5e849ec,56248,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320447.pdf
safedocs,0320-0320448.pdf,0a5dc973f9f2165fea3ab24965579edeec50e4ea08421cd7b2b6dbf8a39ca395,183056,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320448.pdf
safedocs,0320-0320449.pdf,0a5dd2c048efd554cf3679e64cc3ad45a2c966967d15b2611d0196d77bd040b5,130773,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320449.pdf
safedocs,0320-0320450.pdf,0a5dd6701f830479034328e8ec9e81b7f6402d21bb2bb0917b8ab30945e65805,222140,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320450.pdf
safedocs,0320-0320451.pdf,0a5dd84aad8e920bdc9abf4e4455cf63871fdd8be3dd4a976ecf8341e774fdfa,210925,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320451.pdf
safedocs,0320-0320452.pdf,0a5dd8675d647abc678f37e98915e363c307cab825ba954522ab869956a31450,276319,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320452.pdf
safedocs,0320-0320454.pdf,0a5dda77c59f62af223db1f704b593cd45aa4a82bb850e7fba7a9cde70cab352,208957,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320454.pdf
safedocs,0320-0320455.pdf,0a5ddb9b91588ab5912bbba51be4cef22d51e68e0dd0141aec02dca3fa555af9,149148,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320455.pdf
safedocs,0320-0320456.pdf,0a5ddc7928a765dc5f2d91c62078cf52776b28ea5744f35e4dddb1a4bfbe4649,138481,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0320.zip#member=0320456.pdf
